reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2025-11-22,wk inc flu hosp,-1,2025-11-15,42,quantile,0.9,149
2025-11-22,wk inc flu hosp,-1,2025-11-15,42,quantile,0.95,164
2025-11-22,wk inc flu hosp,-1,2025-11-15,42,quantile,0.975,181
2025-11-22,wk inc flu hosp,-1,2025-11-15,42,quantile,0.99,202
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.01,39
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.025,39
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.05,45
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.1,50
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.15,55
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.2,59
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.25,65
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.3,67
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.35,68
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.4,70
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.45,73
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.5,77
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.55,80
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.6,84
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.65,89
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.7,93
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.75,98
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.8,104
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.85,113
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.9,124
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.95,149
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.975,179
2025-11-22,wk inc flu hosp,-1,2025-11-15,72,quantile,0.99,221
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.01,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.025,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.05,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.1,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.15,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.2,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.25,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.3,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.35,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.4,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.45,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.5,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.55,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.6,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.65,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.7,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.75,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.8,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.85,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.9,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.95,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.975,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,44,quantile,0.99,14
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.01,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.025,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.05,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.1,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.15,7
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.2,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.25,10
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.3,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.35,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.4,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.45,12
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.5,14
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.55,15
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.6,16
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.65,17
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.7,18
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.75,20
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.8,22
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.85,25
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.9,28
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.95,36
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.975,44
2025-11-22,wk inc flu hosp,-1,2025-11-15,45,quantile,0.99,56
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.01,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.025,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.05,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.1,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.15,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.2,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.25,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.3,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.35,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.4,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.45,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.5,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.55,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.6,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.65,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.7,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.75,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.8,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.85,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.9,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.95,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.975,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,46,quantile,0.99,7
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.01,25
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.025,25
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.05,28
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.1,32
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.15,35
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.2,38
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.25,41
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.3,43
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.35,44
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.4,45
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.45,46
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.5,49
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.55,51
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.6,53
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.65,56
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.7,58
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.75,61
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.8,64
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.85,68
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.9,75
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.95,87
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.975,102
2025-11-22,wk inc flu hosp,-1,2025-11-15,47,quantile,0.99,122
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.01,134
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.025,135
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.05,148
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.1,163
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.15,175
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.2,181
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.25,191
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.3,196
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.35,198
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.4,201
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.45,206
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.5,212
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.55,216
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.6,223
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.65,229
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.7,235
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.75,241
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.8,250
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.85,260
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.9,275
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.95,302
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.975,339
2025-11-22,wk inc flu hosp,-1,2025-11-15,48,quantile,0.99,381
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.01,1188
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.025,1196
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.05,1285
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.1,1391
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.15,1465
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.2,1498
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.25,1555
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.3,1581
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.35,1595
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.4,1607
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.45,1636
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.5,1670
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.55,1691
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.6,1729
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.65,1759
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.7,1795
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.75,1829
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.8,1876
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.85,1931
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.9,2009
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.95,2152
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.975,2352
2025-11-22,wk inc flu hosp,-1,2025-11-15,US,quantile,0.99,2573
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.01,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.025,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.05,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.1,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.15,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.2,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.25,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.3,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.35,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.4,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.45,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.5,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.55,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.6,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.65,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.7,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.75,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.8,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.85,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.9,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.95,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.975,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,49,quantile,0.99,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.01,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.025,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.05,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.1,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.15,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.2,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.25,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.3,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.35,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.4,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.45,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.5,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.55,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.6,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.65,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.7,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.75,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.8,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.85,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.9,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.95,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.975,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,50,quantile,0.99,10
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.01,15
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.025,15
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.05,17
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.1,18
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.15,20
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.2,21
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.25,22
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.3,23
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.35,23
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.4,23
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.45,24
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.5,25
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.55,26
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.6,27
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.65,28
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.7,28
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.75,29
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.8,31
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.85,32
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.9,34
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.95,39
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.975,44
2025-11-22,wk inc flu hosp,-1,2025-11-15,51,quantile,0.99,51
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.01,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.025,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.05,7
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.1,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.15,9
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.2,10
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.25,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.3,12
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.35,12
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.4,12
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.45,13
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.5,14
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.55,14
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.6,15
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.65,16
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.7,17
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.75,18
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.8,19
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.85,20
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.9,23
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.95,27
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.975,32
2025-11-22,wk inc flu hosp,-1,2025-11-15,53,quantile,0.99,39
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.01,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.025,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.05,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.1,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.15,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.2,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.25,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.3,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.35,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.4,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.45,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.5,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.55,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.6,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.65,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.7,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.75,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.8,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.85,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.9,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.95,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.975,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,54,quantile,0.99,15
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.01,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.025,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.05,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.1,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.15,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.2,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.25,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.3,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.35,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.4,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.45,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.5,7
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.55,7
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.6,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.65,8
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.7,9
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.75,9
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.8,10
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.85,11
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.9,13
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.95,16
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.975,19
2025-11-22,wk inc flu hosp,-1,2025-11-15,55,quantile,0.99,24
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.01,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.025,0
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.05,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.1,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.15,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.2,1
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.25,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.3,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.35,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.4,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.45,2
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.5,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.55,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.6,3
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.65,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.7,4
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.75,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.8,5
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.85,6
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.9,7
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.95,10
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.975,13
2025-11-22,wk inc flu hosp,-1,2025-11-15,56,quantile,0.99,18
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.01,0.00243070894250296
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.025,0.0024541292076677
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.05,0.00274760927345089
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.1,0.00306906841773177
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.15,0.00335394484316377
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.2,0.00351679694808054
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.25,0.00375965300251356
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.3,0.00386486769222514
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.35,0.00392692895912785
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.4,0.00398845734443444
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.45,0.00412359913521768
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.5,0.00428318037962523
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.55,0.00437149681530501
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.6,0.00455512728591069
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.65,0.00469411073076199
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.7,0.00485732900951461
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.75,0.00502288935943372
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.8,0.00522802749083132
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.85,0.0054969870776637
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.9,0.00588245577212951
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.95,0.00658144796666744
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.975,0.00753323253336798
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,01,quantile,0.99,0.00866933195302979
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,02,quantile,0.01,7.2306673959699e-4
2025-11-22,wk inc flu prop ed visits,-1,2025-11-15,02,quantile,0.025,7.377219449345e-4
